Country Name,Country Code,Series Name,2023 [YR2023]
Brunei Darussalam,BRN,Exports of goods and services (% of GDP),76.53483036
Brunei Darussalam,BRN,GDP (current US$),15128292954
Brunei Darussalam,BRN,GDP per capita (current US$),33430.91848
Brunei Darussalam,BRN,Gross domestic savings (% of GDP),49.61833245
Brunei Darussalam,BRN,Gross savings (% of GDP),45.96239131
Brunei Darussalam,BRN,Imports of goods and services (% of GDP),60.02817372
Brunei Darussalam,BRN,"Inflation, GDP deflator (annual %)",-12.89619583
Brunei Darussalam,BRN,Tax revenue (% of GDP),..
Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (national estimate)",5.296
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",..
Brunei Darussalam,BRN,"Interest rate spread (lending rate minus deposit rate, %)",5.307729167
Brunei Darussalam,BRN,Taxes on exports (% of tax revenue),..
Brunei Darussalam,BRN,"Taxes on income, profits and capital gains (% of revenue)",..
Brunei Darussalam,BRN,"Revenue, excluding grants (% of GDP)",..
Brunei Darussalam,BRN,Social contributions (% of revenue),..
Brunei Darussalam,BRN,Interest payments (% of revenue),..
Bulgaria,BGR,Exports of goods and services (current US$),61847387271
Bulgaria,BGR,Exports of goods and services (% of GDP),60.88276999
Bulgaria,BGR,GDP (current US$),1.01584E+11
Bulgaria,BGR,GDP per capita (current US$),15797.59558
Bulgaria,BGR,Gross domestic savings (% of GDP),22.01543135
Bulgaria,BGR,Gross savings (% of GDP),20.11737728
Bulgaria,BGR,Imports of goods and services (% of GDP),57.71731775
Bulgaria,BGR,"Inflation, GDP deflator (annual %)",7.510536602
Bulgaria,BGR,Tax revenue (% of GDP),..
Bulgaria,BGR,"Unemployment, total (% of total labor force) (national estimate)",4.319
Bulgaria,BGR,"Life expectancy at birth, total (years)",..
Bulgaria,BGR,"Interest rate spread (lending rate minus deposit rate, %)",4.335875
Bulgaria,BGR,Taxes on exports (% of tax revenue),..
Bulgaria,BGR,"Taxes on income, profits and capital gains (% of revenue)",..
Bulgaria,BGR,"Revenue, excluding grants (% of GDP)",..
Bulgaria,BGR,Social contributions (% of revenue),..
Bulgaria,BGR,Interest payments (% of revenue),..
Burkina Faso,BFA,Exports of goods and services (current US$),5864783349
Burkina Faso,BFA,Exports of goods and services (% of GDP),28.85556519
Burkina Faso,BFA,GDP (current US$),20324617839
Burkina Faso,BFA,GDP per capita (current US$),874.1212804
Burkina Faso,BFA,Gross domestic savings (% of GDP),15.44611371
Burkina Faso,BFA,Gross savings (% of GDP),..
Burkina Faso,BFA,Imports of goods and services (% of GDP),35.96003097
Burkina Faso,BFA,"Inflation, GDP deflator (annual %)",1.998045499
Burkina Faso,BFA,Tax revenue (% of GDP),..
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (national estimate)",5.348
Burkina Faso,BFA,"Life expectancy at birth, total (years)",..
Burkina Faso,BFA,"Interest rate spread (lending rate minus deposit rate, %)",..
Burkina Faso,BFA,Taxes on exports (% of tax revenue),..
Burkina Faso,BFA,"Taxes on income, profits and capital gains (% of revenue)",..
Burkina Faso,BFA,"Revenue, excluding grants (% of GDP)",..
Burkina Faso,BFA,Social contributions (% of revenue),..
Burkina Faso,BFA,Interest payments (% of revenue),..
Burundi,BDI,Exports of goods and services (current US$),139067146.4
Burundi,BDI,Exports of goods and services (% of GDP),5.263385206
Burundi,BDI,GDP (current US$),2642161669
Burundi,BDI,GDP per capita (current US$),199.5807602
Burundi,BDI,Gross domestic savings (% of GDP),-6.079098685
Burundi,BDI,Gross savings (% of GDP),11.00704759
Burundi,BDI,Imports of goods and services (% of GDP),24.32986266
Burundi,BDI,"Inflation, GDP deflator (annual %)",11.37603149
Burundi,BDI,Tax revenue (% of GDP),..
Burundi,BDI,"Unemployment, total (% of total labor force) (national estimate)",..
Burundi,BDI,"Life expectancy at birth, total (years)",..
Burundi,BDI,"Interest rate spread (lending rate minus deposit rate, %)",..
Burundi,BDI,Taxes on exports (% of tax revenue),..
Burundi,BDI,"Taxes on income, profits and capital gains (% of revenue)",..
Burundi,BDI,"Revenue, excluding grants (% of GDP)",..
Burundi,BDI,Social contributions (% of revenue),..
Burundi,BDI,Interest payments (% of revenue),..
Cabo Verde,CPV,Exports of goods and services (current US$),1027691033
Cabo Verde,CPV,Exports of goods and services (% of GDP),39.72133377
Cabo Verde,CPV,GDP (current US$),2587252076
Cabo Verde,CPV,GDP per capita (current US$),4321.579864
Cabo Verde,CPV,Gross domestic savings (% of GDP),4.950097671
Cabo Verde,CPV,Gross savings (% of GDP),20.80083589
Cabo Verde,CPV,Imports of goods and services (% of GDP),54.14383739
Cabo Verde,CPV,"Inflation, GDP deflator (annual %)",3.857299077
Cabo Verde,CPV,Tax revenue (% of GDP),..
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (national estimate)",..
Cabo Verde,CPV,"Life expectancy at birth, total (years)",..
Cabo Verde,CPV,"Interest rate spread (lending rate minus deposit rate, %)",6.768370992
Cabo Verde,CPV,Taxes on exports (% of tax revenue),..
Cabo Verde,CPV,"Taxes on income, profits and capital gains (% of revenue)",..
Cabo Verde,CPV,"Revenue, excluding grants (% of GDP)",..
Cabo Verde,CPV,Social contributions (% of revenue),..
Cabo Verde,CPV,Interest payments (% of revenue),..
Cambodia,KHM,Exports of goods and services (current US$),23241423029
Cambodia,KHM,Exports of goods and services (% of GDP),73.14889556
Cambodia,KHM,GDP (current US$),31772759999
Cambodia,KHM,GDP per capita (current US$),1875.071482
Cambodia,KHM,Gross domestic savings (% of GDP),50.10875287
Cambodia,KHM,Gross savings (% of GDP),57.09754889
Cambodia,KHM,Imports of goods and services (% of GDP),40.38951118
Cambodia,KHM,"Inflation, GDP deflator (annual %)",2.384060721
Cambodia,KHM,Tax revenue (% of GDP),..
Cambodia,KHM,"Unemployment, total (% of total labor force) (national estimate)",..
Cambodia,KHM,"Life expectancy at birth, total (years)",..
Cambodia,KHM,"Interest rate spread (lending rate minus deposit rate, %)",..
Cambodia,KHM,Taxes on exports (% of tax revenue),..
Cambodia,KHM,"Taxes on income, profits and capital gains (% of revenue)",..
Cambodia,KHM,"Revenue, excluding grants (% of GDP)",..
Cambodia,KHM,Social contributions (% of revenue),..
Cambodia,KHM,Interest payments (% of revenue),..
Cameroon,CMR,Exports of goods and services (current US$),8774028347
Cameroon,CMR,Exports of goods and services (% of GDP),18.3
Cameroon,CMR,GDP (current US$),47945510090
Cameroon,CMR,GDP per capita (current US$),1673.648889
Cameroon,CMR,Gross domestic savings (% of GDP),15.4
Cameroon,CMR,Gross savings (% of GDP),..
Cameroon,CMR,Imports of goods and services (% of GDP),20.3
Cameroon,CMR,"Inflation, GDP deflator (annual %)",2.726009551
Cameroon,CMR,Tax revenue (% of GDP),..
Cameroon,CMR,"Unemployment, total (% of total labor force) (national estimate)",..
Cameroon,CMR,"Life expectancy at birth, total (years)",..
Cameroon,CMR,"Interest rate spread (lending rate minus deposit rate, %)",..
Cameroon,CMR,Taxes on exports (% of tax revenue),..
Cameroon,CMR,"Taxes on income, profits and capital gains (% of revenue)",..
Cameroon,CMR,"Revenue, excluding grants (% of GDP)",..
Cameroon,CMR,Social contributions (% of revenue),..
Cameroon,CMR,Interest payments (% of revenue),..
Canada,CAN,Exports of goods and services (current US$),7.17708E+11
Canada,CAN,Exports of goods and services (% of GDP),33.53640807
Canada,CAN,GDP (current US$),2.14009E+12
Canada,CAN,GDP per capita (current US$),53371.69743
Canada,CAN,Gross domestic savings (% of GDP),23.54430029
Canada,CAN,Gross savings (% of GDP),21.84062202
Canada,CAN,Imports of goods and services (% of GDP),33.92683079
Canada,CAN,"Inflation, GDP deflator (annual %)",1.60524181
Canada,CAN,Tax revenue (% of GDP),..
Canada,CAN,"Unemployment, total (% of total labor force) (national estimate)",5.415
Canada,CAN,"Life expectancy at birth, total (years)",..
Canada,CAN,"Interest rate spread (lending rate minus deposit rate, %)",..
Canada,CAN,Taxes on exports (% of tax revenue),..
Canada,CAN,"Taxes on income, profits and capital gains (% of revenue)",..
Canada,CAN,"Revenue, excluding grants (% of GDP)",..
Canada,CAN,Social contributions (% of revenue),..
Canada,CAN,Interest payments (% of revenue),..
Cayman Islands,CYM,Exports of goods and services (current US$),..
Cayman Islands,CYM,Exports of goods and services (% of GDP),..
Cayman Islands,CYM,GDP (current US$),..
Cayman Islands,CYM,GDP per capita (current US$),..
Cayman Islands,CYM,Gross domestic savings (% of GDP),..
Cayman Islands,CYM,Gross savings (% of GDP),..
Cayman Islands,CYM,Imports of goods and services (% of GDP),..
Cayman Islands,CYM,"Inflation, GDP deflator (annual %)",..
Cayman Islands,CYM,Tax revenue (% of GDP),..
Cayman Islands,CYM,"Unemployment, total (% of total labor force) (national estimate)",..
Cayman Islands,CYM,"Life expectancy at birth, total (years)",..
Cayman Islands,CYM,"Interest rate spread (lending rate minus deposit rate, %)",..
Cayman Islands,CYM,Taxes on exports (% of tax revenue),..
Cayman Islands,CYM,"Taxes on income, profits and capital gains (% of revenue)",..
Cayman Islands,CYM,"Revenue, excluding grants (% of GDP)",..
Cayman Islands,CYM,Social contributions (% of revenue),..
Cayman Islands,CYM,Interest payments (% of revenue),..
Central African Republic,CAF,Exports of goods and services (current US$),369034170.8
Central African Republic,CAF,Exports of goods and services (% of GDP),14.44082621
Central African Republic,CAF,GDP (current US$),2555492085
Central African Republic,CAF,GDP per capita (current US$),445.028196
Central African Republic,CAF,Gross domestic savings (% of GDP),-5.700280001
Central African Republic,CAF,Gross savings (% of GDP),..
Central African Republic,CAF,Imports of goods and services (% of GDP),29.039744
Central African Republic,CAF,"Inflation, GDP deflator (annual %)",3.39995299
Central African Republic,CAF,Tax revenue (% of GDP),..
Central African Republic,CAF,"Unemployment, total (% of total labor force) (national estimate)",..
Central African Republic,CAF,"Life expectancy at birth, total (years)",..
Central African Republic,CAF,"Interest rate spread (lending rate minus deposit rate, %)",..
Central African Republic,CAF,Taxes on exports (% of tax revenue),..
Central African Republic,CAF,"Taxes on income, profits and capital gains (% of revenue)",..
Central African Republic,CAF,"Revenue, excluding grants (% of GDP)",..
Central African Republic,CAF,Social contributions (% of revenue),..
Central African Republic,CAF,Interest payments (% of revenue),..
Chad,TCD,Exports of goods and services (current US$),5720536634
Chad,TCD,Exports of goods and services (% of GDP),43.50441166
Chad,TCD,GDP (current US$),13149325359
Chad,TCD,GDP per capita (current US$),719.3848752
Chad,TCD,Gross domestic savings (% of GDP),21.18721359
Chad,TCD,Gross savings (% of GDP),..
Chad,TCD,Imports of goods and services (% of GDP),48.07266963
Chad,TCD,"Inflation, GDP deflator (annual %)",-0.936604165
Chad,TCD,Tax revenue (% of GDP),..
Chad,TCD,"Unemployment, total (% of total labor force) (national estimate)",..
Chad,TCD,"Life expectancy at birth, total (years)",..
Chad,TCD,"Interest rate spread (lending rate minus deposit rate, %)",..
Chad,TCD,Taxes on exports (% of tax revenue),..
Chad,TCD,"Taxes on income, profits and capital gains (% of revenue)",..
Chad,TCD,"Revenue, excluding grants (% of GDP)",..
Chad,TCD,Social contributions (% of revenue),..
Chad,TCD,Interest payments (% of revenue),..
Channel Islands,CHI,Exports of goods and services (current US$),..
Channel Islands,CHI,Exports of goods and services (% of GDP),..
Channel Islands,CHI,GDP (current US$),..
Channel Islands,CHI,GDP per capita (current US$),..
Channel Islands,CHI,Gross domestic savings (% of GDP),..
Channel Islands,CHI,Gross savings (% of GDP),..
Channel Islands,CHI,Imports of goods and services (% of GDP),..
Channel Islands,CHI,"Inflation, GDP deflator (annual %)",..
Channel Islands,CHI,Tax revenue (% of GDP),..
Channel Islands,CHI,"Unemployment, total (% of total labor force) (national estimate)",..
Channel Islands,CHI,"Life expectancy at birth, total (years)",..
Channel Islands,CHI,"Interest rate spread (lending rate minus deposit rate, %)",..
Channel Islands,CHI,Taxes on exports (% of tax revenue),..
Channel Islands,CHI,"Taxes on income, profits and capital gains (% of revenue)",..
Channel Islands,CHI,"Revenue, excluding grants (% of GDP)",..
Channel Islands,CHI,Social contributions (% of revenue),..
Channel Islands,CHI,Interest payments (% of revenue),..
Chile,CHL,Exports of goods and services (current US$),1.04474E+11
Chile,CHL,Exports of goods and services (% of GDP),31.13673653
Chile,CHL,GDP (current US$),3.35533E+11
Chile,CHL,GDP per capita (current US$),17093.24197
Chile,CHL,Gross domestic savings (% of GDP),24.26017038
Chile,CHL,Gross savings (% of GDP),19.33819899
Chile,CHL,Imports of goods and services (% of GDP),29.83035747
Chile,CHL,"Inflation, GDP deflator (annual %)",6.599512046
Chile,CHL,Tax revenue (% of GDP),..
Chile,CHL,"Unemployment, total (% of total labor force) (national estimate)",9.013
Chile,CHL,"Life expectancy at birth, total (years)",..
Chile,CHL,"Interest rate spread (lending rate minus deposit rate, %)",..
Chile,CHL,Taxes on exports (% of tax revenue),..
Chile,CHL,"Taxes on income, profits and capital gains (% of revenue)",..
Chile,CHL,"Revenue, excluding grants (% of GDP)",..
Chile,CHL,Social contributions (% of revenue),..
Chile,CHL,Interest payments (% of revenue),..
China,CHN,Exports of goods and services (current US$),3.51324E+12
China,CHN,Exports of goods and services (% of GDP),19.74307349
China,CHN,GDP (current US$),1.77948E+13
China,CHN,GDP per capita (current US$),12614.06099
China,CHN,Gross domestic savings (% of GDP),..
China,CHN,Gross savings (% of GDP),..
China,CHN,Imports of goods and services (% of GDP),17.57370008
China,CHN,"Inflation, GDP deflator (annual %)",-0.535569714
China,CHN,Tax revenue (% of GDP),..
China,CHN,"Unemployment, total (% of total labor force) (national estimate)",..
China,CHN,"Life expectancy at birth, total (years)",..
China,CHN,"Interest rate spread (lending rate minus deposit rate, %)",2.85
China,CHN,Taxes on exports (% of tax revenue),..
China,CHN,"Taxes on income, profits and capital gains (% of revenue)",..
China,CHN,"Revenue, excluding grants (% of GDP)",..
China,CHN,Social contributions (% of revenue),..
China,CHN,Interest payments (% of revenue),..
Colombia,COL,Exports of goods and services (current US$),64566020932
Colombia,COL,Exports of goods and services (% of GDP),17.76035462
Colombia,COL,GDP (current US$),3.6354E+11
Colombia,COL,GDP per capita (current US$),6979.725135
Colombia,COL,Gross domestic savings (% of GDP),7.848601094
Colombia,COL,Gross savings (% of GDP),10.79991382
Colombia,COL,Imports of goods and services (% of GDP),22.72410303
Colombia,COL,"Inflation, GDP deflator (annual %)",6.347733461
Colombia,COL,Tax revenue (% of GDP),..
Colombia,COL,"Unemployment, total (% of total labor force) (national estimate)",9.603
Colombia,COL,"Life expectancy at birth, total (years)",..
Colombia,COL,"Interest rate spread (lending rate minus deposit rate, %)",7.817257377
Colombia,COL,Taxes on exports (% of tax revenue),..
Colombia,COL,"Taxes on income, profits and capital gains (% of revenue)",..
Colombia,COL,"Revenue, excluding grants (% of GDP)",..
Colombia,COL,Social contributions (% of revenue),..
Colombia,COL,Interest payments (% of revenue),..
Comoros,COM,Exports of goods and services (current US$),175212605.4
Comoros,COM,Exports of goods and services (% of GDP),12.95586148
Comoros,COM,GDP (current US$),1352380972
Comoros,COM,GDP per capita (current US$),1587.161896
Comoros,COM,Gross domestic savings (% of GDP),-9.312618662
Comoros,COM,Gross savings (% of GDP),..
Comoros,COM,Imports of goods and services (% of GDP),34.98549671
